partida_id,clube,posse_de_bola,passes,precisao_passes,faltas,impedimentos,escanteios
7664,Atletico-GO,0.41,366,0.79,9,2,2
7665,Ceara,0.65,469,0.8,16,1,4
7665,Botafogo-RJ,0.35,257,0.68,15,2,2
7666,Flamengo,0.57,444,0.86,15,1,9
7666,Palmeiras,0.43,347,0.76,21,1,6
7676,Bragantino,0.33,242,0.67,13,1,6
7676,Sao Paulo,0.67,495,0.83,12,2,9
7677,Athletico-PR,0.41,354,0.75,15,2,6
7677,Flamengo,0.59,500,0.81,10,1,5
7678,Corinthians,0.56,426,0.84,14,0,3
7678,Palmeiras,0.44,339,0.78,13,3,12
7679,Internacional,0.42,383,0.76,12,2,4
7679,Fluminense,0.58,503,0.85,15,4,5
7680,Atletico-MG,0.61,659,0.89,10,0,3
7680,Coritiba,0.39,415,0.85,8,0,3
7681,Santos,0.39,324,0.75,16,2,3
7681,America-MG,0.61,490,0.85,8,1,8
7682,Juventude,0.58,428,0.82,18,2,6
7682,Cuiaba,0.42,314,0.77,19,1,7
7683,Atletico-GO,0.37,320,0.75,11,2,2
7683,Botafogo-RJ,0.63,526,0.85,5,2,7
7684,Goias,0.6,376,0.81,20,3,5
7684,Avai,0.4,255,0.7,20,0,3
7668,America-MG,0.46,364,0.75,19,4,6
7668,Athletico-PR,0.54,417,0.79,12,3,11
7667,Ceara,0.56,447,0.76,11,4,5
7667,Bragantino,0.44,357,0.77,20,0,4
7669,Goias,0.3,253,0.7,20,0,0
7669,Atletico-MG,0.7,582,0.88,15,2,10
7670,Atletico-GO,0.49,473,0.85,14,0,6
7670,Cuiaba,0.51,475,0.89,12,1,4
7671,Juventude,0.39,256,0.72,18,2,4
7671,Botafogo-RJ,0.61,402,0.83,14,2,6
7672,Fortaleza,0.44,335,0.73,14,4,4
7672,Corinthians,0.56,422,0.8,14,1,9
7673,Coritiba,0.55,438,0.89,13,1,8
7673,Fluminense,0.45,386,0.81,16,2,1
7674,Avai,0.39,378,0.78,16,0,2
7674,Internacional,0.61,537,0.85,15,0,18
7675,Santos,0.43,353,0.81,8,0,4
7675,Sao Paulo,0.57,459,0.86,15,2,2
7686,America-MG,0.31,261,0.59,22,3,3
7686,Atletico-MG,0.69,539,0.8,7,3,11
7687,Athletico-PR,0.4,285,0.74,19,1,4
7687,Ceara,0.6,408,0.78,8,1,9
7688,Botafogo-RJ,0.47,387,0.77,18,1,4
7688,Flamengo,0.53,408,0.81,13,8,10
7689,Fluminense,0.52,403,0.83,13,0,3
7689,Palmeiras,0.48,357,0.85,10,3,6
7690,Atletico-GO,0.77,531,0.87,12,2,12
7690,Goias,0.23,173,0.6,11,2,0
7691,Bragantino,0.58,537,0.83,11,3,1
7691,Corinthians,0.42,416,0.8,9,1,1
7692,Santos,0.47,417,0.83,14,1,4
7692,Cuiaba,0.53,454,0.88,12,2,8
7694,Fortaleza,0.54,383,0.79,16,3,9
7694,Sao Paulo,0.46,339,0.72,14,2,4
7693,Juventude,0.57,454,0.82,22,2,6
7693,Internacional,0.43,359,0.76,13,1,3
7695,Coritiba,0.42,385,0.79,13,1,7
7695,Avai,0.58,546,0.84,14,0,5
7696,Bragantino,0.37,384,0.77,13,1,3
7696,Atletico-MG,0.63,648,0.84,5,2,10
7706,Bragantino,0.52,410,0.81,14,0,4
7706,Palmeiras,0.48,388,0.79,11,3,7
7707,Ceara,0.41,333,0.82,18,4,8
7707,Flamengo,0.59,486,0.83,22,0,3
7709,Atletico-GO,0.43,400,0.8,14,1,2
7709,Atletico-MG,0.57,526,0.82,16,2,10
7708,Corinthians,0.53,426,0.86,7,3,6
7708,Internacional,0.47,385,0.82,8,1,5
7710,Fluminense,0.64,525,0.86,12,1,4
7710,Athletico-PR,0.36,290,0.76,12,1,5
7711,Cuiaba,0.26,215,0.72,15,0,3
7711,Sao Paulo,0.74,593,0.88,5,1,15
7712,Coritiba,0.59,410,0.85,11,4,7
7712,America-MG,0.41,294,0.79,23,1,4
7713,Botafogo-RJ,0.63,512,0.84,14,3,5
7713,Fortaleza,0.37,302,0.73,15,2,1
7714,Juventude,0.36,302,0.78,16,0,6
7714,Avai,0.64,545,0.84,18,0,6
7715,Santos,0.69,507,0.88,11,2,9
7715,Goias,0.31,243,0.72,14,0,5
7697,Atletico-GO,0.58,498,0.85,14,1,3
7697,Coritiba,0.42,358,0.81,13,1,5
7698,Goias,0.36,316,0.77,19,3,4
7698,Flamengo,0.64,580,0.88,14,1,6
7699,Ceara,0.49,394,0.79,13,1,2
7699,Santos,0.51,382,0.8,9,2,6
7700,Palmeiras,0.55,465,0.83,6,2,7
7700,Juventude,0.45,380,0.79,20,1,7
7701,Internacional,0.58,426,0.83,12,1,11
7701,Cuiaba,0.42,319,0.78,9,2,4
7702,America-MG,0.42,377,0.74,19,3,3
7702,Botafogo-RJ,0.58,516,0.82,9,1,5
7704,Fortaleza,0.64,486,0.84,13,0,12
7704,Fluminense,0.36,290,0.73,14,3,5
7703,Corinthians,0.56,513,0.8,11,2,8
7703,Sao Paulo,0.44,414,0.74,12,2,8
7705,Athletico-PR,0.42,345,0.73,23,1,5
7705,Avai,0.58,464,0.81,17,0,4
7716,Bragantino,0.48,357,0.78,22,1,1
7716,Goias,0.52,358,0.81,18,0,6
7717,Ceara,0.48,356,0.8,10,3,3
7717,Sao Paulo,0.52,372,0.81,19,2,8
7718,Juventude,0.37,334,0.76,16,0,7
7718,Fortaleza,0.63,553,0.84,10,1,8
7720,Palmeiras,0.56,477,0.87,15,2,4
7720,Santos,0.44,384,0.8,19,1,3
7719,Botafogo-RJ,0.73,485,0.83,12,4,9
7719,Coritiba,0.27,188,0.59,10,3,5
7721,Athletico-PR,0.41,333,0.78,17,4,8
7721,Cuiaba,0.59,460,0.86,9,0,8
7722,America-MG,0.37,316,0.69,19,1,5
7722,Corinthians,0.63,541,0.81,13,0,6
7723,Fluminense,0.63,505,0.86,9,2,12
7723,Flamengo,0.37,302,0.76,16,4,2
7724,Atletico-MG,0.62,496,0.83,14,2,13
7724,Avai,0.38,321,0.75,10,0,0
7725,Internacional,0.44,433,0.83,7,0,3
7725,Atletico-GO,0.56,524,0.84,16,0,12
7685,Ceara,0.6,451,0.87,18,2,1
7685,Fortaleza,0.4,299,0.73,18,0,4
7726,Cuiaba,0.48,421,0.76,11,4,4
7726,America-MG,0.52,448,0.76,11,3,8
7728,Coritiba,0.49,419,0.8,9,1,6
7728,Ceara,0.51,424,0.84,14,4,5
7727,Santos,0.59,421,0.81,11,0,6
7727,Athletico-PR,0.41,296,0.78,21,2,7
7729,Sao Paulo,0.46,387,0.73,23,2,7
7729,Avai,0.54,445,0.77,11,1,4
7730,Atletico-GO,0.57,528,0.85,9,3,9
7730,Corinthians,0.43,435,0.83,11,0,0
7731,Juventude,0.48,251,0.4,21,5,5
7731,Fluminense,0.52,259,0.39,10,1,7
7732,Fortaleza,0.34,280,0.75,21,5,3
7732,Flamengo,0.66,526,0.87,9,2,9
7733,Atletico-MG,0.51,378,0.82,19,4,2
7733,Palmeiras,0.49,367,0.78,8,0,6
7734,Internacional,0.52,479,0.82,12,1,3
7734,Bragantino,0.48,434,0.82,20,2,7
7735,Botafogo-RJ,0.63,464,0.85,11,1,9
7735,Goias,0.37,282,0.7,22,1,2
7736,Corinthians,0.61,552,0.87,11,0,3
7736,Cuiaba,0.39,354,0.79,10,0,4
7737,America-MG,0.57,452,0.78,18,3,4
7737,Ceara,0.43,348,0.7,20,0,4
7738,Athletico-PR,0.45,340,0.68,10,1,5
7738,Juventude,0.55,385,0.75,9,0,11
7739,Avai,0.47,394,0.79,12,0,6
7739,Atletico-GO,0.53,429,0.79,12,1,8
7740,Bragantino,0.31,253,0.77,11,2,5
7740,Flamengo,0.69,551,0.88,16,1,7
7741,Fluminense,0.43,332,0.78,13,1,1
7741,Atletico-MG,0.57,425,0.84,15,3,9
7742,Internacional,0.48,411,0.79,16,1,3
7742,Santos,0.52,414,0.8,11,2,10
7743,Palmeiras,0.47,391,0.83,16,3,7
7743,Botafogo-RJ,0.53,440,0.85,14,0,4
7744,Coritiba,0.4,318,0.77,12,1,1
7744,Sao Paulo,0.6,467,0.83,13,1,10
7745,Fortaleza,0.52,391,0.8,12,5,6
7745,Goias,0.48,379,0.82,18,2,2
7746,Juventude,0.42,427,0.81,12,4,5
7746,Corinthians,0.58,573,0.86,15,3,4
7747,Santos,0.32,277,0.79,16,2,6
7747,Atletico-MG,0.68,601,0.88,11,1,5
7749,Cuiaba,0.43,334,0.77,14,0,5
7749,Bragantino,0.57,450,0.81,15,0,4
7748,Atletico-GO,0.53,484,0.84,13,3,6
7748,Fluminense,0.47,404,0.84,10,2,10
7750,Flamengo,0.68,599,0.88,14,1,4
7750,Internacional,0.32,290,0.76,15,3,4
7751,Ceara,0.51,369,0.75,14,3,10
7751,Goias,0.49,360,0.81,20,1,2
7752,Sao Paulo,0.47,406,0.77,14,2,2
7752,America-MG,0.53,438,0.75,16,0,4
7753,Palmeiras,0.53,466,0.86,13,2,6
7753,Coritiba,0.47,410,0.84,11,1,5
7754,Fortaleza,0.64,500,0.8,13,1,7
7754,Athletico-PR,0.36,293,0.66,12,2,1
7755,Avai,0.49,409,0.76,22,5,1
7755,Botafogo-RJ,0.51,415,0.74,19,1,7
7756,Juventude,0.34,326,0.76,19,0,4
7756,Santos,0.66,630,0.87,14,2,9
7757,Ceara,0.53,482,0.81,14,1,5
7757,Atletico-MG,0.47,456,0.79,17,0,2
7758,Coritiba,0.47,413,0.8,12,1,5
7758,Bragantino,0.53,449,0.8,13,1,4
7759,Goias,0.53,425,0.84,11,4,8
7759,Internacional,0.47,407,0.8,14,0,2
7760,Flamengo,0.63,622,0.9,17,3,4
7760,Cuiaba,0.37,352,0.84,14,0,3
7762,Fluminense,0.79,685,0.89,9,1,8
7762,America-MG,0.21,183,0.64,12,0,3
7761,Athletico-PR,0.43,384,0.82,12,3,11
7761,Corinthians,0.57,522,0.86,9,0,4
7763,Sao Paulo,0.68,573,0.82,17,4,3
7763,Botafogo-RJ,0.32,276,0.71,17,1,3
7764,Palmeiras,0.49,361,0.82,12,2,12
7764,Atletico-GO,0.51,392,0.83,16,2,4
7765,Fortaleza,0.49,424,0.81,17,2,4
7765,Avai,0.51,435,0.8,16,2,3
7766,Cuiaba,0.45,368,0.79,15,1,7
7766,Ceara,0.55,454,0.83,10,6,6
7767,Santos,0.43,341,0.81,13,0,3
7767,Bragantino,0.57,441,0.85,18,0,9
7768,Atletico-MG,0.48,373,0.84,18,1,9
7768,Flamengo,0.52,406,0.85,13,1,8
7769,Coritiba,0.61,372,0.8,12,3,12
7769,Athletico-PR,0.39,251,0.7,11,2,1
7770,Corinthians,0.67,603,0.85,7,3,6
7770,Goias,0.33,300,0.73,13,1,4
7771,Internacional,0.78,597,0.87,13,5,7
7771,Botafogo-RJ,0.22,178,0.6,13,3,2
7772,Fortaleza,0.51,355,0.7,8,1,5
7772,America-MG,0.49,325,0.69,5,5,8
7773,Juventude,0.34,276,0.72,11,1,2
7773,Atletico-GO,0.66,513,0.87,15,1,7
7774,Avai,0.51,486,0.83,15,4,3
7774,Fluminense,0.49,479,0.87,8,1,6
7775,Sao Paulo,0.39,287,0.73,17,1,3
7775,Palmeiras,0.61,446,0.82,9,2,7
7776,Coritiba,0.44,427,0.88,16,2,9
7776,Internacional,0.56,550,0.88,9,0,1
7777,Athletico-PR,0.3,247,0.68,14,0,5
7777,Bragantino,0.7,560,0.87,11,3,10
7778,America-MG,0.47,387,0.77,13,1,7
7778,Flamengo,0.53,430,0.78,17,2,7
7779,Corinthians,0.62,527,0.85,20,0,3
7779,Santos,0.38,335,0.73,10,4,2
7780,Fortaleza,0.33,328,0.77,15,0,3
7780,Atletico-MG,0.67,663,0.9,14,1,1
7781,Avai,0.49,395,0.78,18,0,2
7781,Palmeiras,0.51,392,0.74,17,1,5
7782,Fluminense,0.8,730,0.89,14,1,6
7782,Botafogo-RJ,0.2,182,0.66,18,1,1
7783,Cuiaba,0.54,356,0.75,16,0,6
7783,Goias,0.46,311,0.71,14,2,4
7784,Ceara,0.49,352,0.82,16,0,4
7784,Atletico-GO,0.51,369,0.81,18,6,2
7785,Sao Paulo,0.59,527,0.87,15,0,16
7785,Juventude,0.41,400,0.8,7,1,1
7786,Atletico-MG,0.44,475,0.88,11,0,6
7786,Juventude,0.56,574,0.9,11,1,6
7787,Fluminense,0.58,519,0.9,11,4,6
7787,Corinthians,0.42,374,0.82,12,0,4
7788,Flamengo,0.54,489,0.86,13,0,3
7788,Santos,0.46,418,0.82,15,2,7
7789,Internacional,0.39,257,0.77,20,0,2
7789,Ceara,0.61,391,0.84,24,3,3
7790,Palmeiras,0.72,553,0.84,12,0,9
7790,Athletico-PR,0.28,231,0.6,15,0,2
7791,Avai,0.6,562,0.84,10,3,4
7791,Cuiaba,0.4,374,0.76,12,2,4
7792,Sao Paulo,0.47,346,0.78,20,1,0
7792,Atletico-GO,0.53,376,0.81,9,2,3
7793,Goias,0.47,377,0.78,8,2,3
7793,America-MG,0.53,412,0.77,14,2,11
7794,Fortaleza,0.63,479,0.87,22,1,6
7794,Coritiba,0.37,288,0.75,11,1,2
7795,Botafogo-RJ,0.35,248,0.67,19,0,4
7795,Bragantino,0.65,434,0.77,11,6,9
7796,Bragantino,0.46,355,0.76,5,1,19
7796,Avai,0.54,434,0.81,6,0,7
7797,Fluminense,0.6,501,0.87,16,0,9
7797,Ceara,0.4,344,0.79,17,2,10
7798,Athletico-PR,0.66,481,0.86,10,3,2
7798,Goias,0.34,256,0.7,15,0,2
7799,Coritiba,0.47,350,0.81,19,0,11
7799,Juventude,0.53,426,0.81,11,0,7
7800,Corinthians,0.49,433,0.81,7,3,6
7800,Flamengo,0.51,457,0.82,12,1,3
7802,Fortaleza,0.39,295,0.74,9,1,2
7802,Palmeiras,0.61,454,0.83,15,2,6
7803,Atletico-MG,0.6,496,0.84,12,2,7
7803,Sao Paulo,0.4,340,0.78,16,0,4
7801,Santos,0.48,349,0.79,13,0,9
7801,Atletico-GO,0.52,370,0.83,18,0,10
7804,Botafogo-RJ,0.54,473,0.82,11,2,2
7804,Cuiaba,0.46,404,0.81,7,2,5
7805,America-MG,0.32,309,0.71,8,2,2
7805,Internacional,0.68,647,0.86,5,2,13
7806,Internacional,0.4,338,0.73,13,2,5
7806,Athletico-PR,0.6,501,0.84,7,4,5
7807,Flamengo,0.55,543,0.9,13,0,8
7807,Coritiba,0.45,447,0.87,11,1,6
7808,Avai,0.41,338,0.76,17,3,6
7808,Santos,0.59,474,0.83,12,1,8
7809,Corinthians,0.56,542,0.84,5,1,2
7809,Ceara,0.44,434,0.82,18,2,6
7810,Goias,0.38,307,0.75,16,2,4
7810,Juventude,0.62,473,0.83,16,1,7
7811,Sao Paulo,0.36,328,0.76,17,5,5
7811,Fluminense,0.64,583,0.86,7,1,3
7813,Atletico-GO,0.63,555,0.87,7,1,5
7813,Fortaleza,0.37,334,0.79,9,0,6
7812,Atletico-MG,0.63,487,0.88,18,3,2
7812,Botafogo-RJ,0.37,275,0.76,21,1,6
7814,Bragantino,0.44,408,0.81,18,1,4
7814,America-MG,0.56,490,0.84,8,2,10
7815,Palmeiras,0.62,494,0.84,17,3,11
7815,Cuiaba,0.38,310,0.73,12,1,4
7816,Ceara,0.45,366,0.77,17,1,3
7816,Avai,0.55,444,0.83,14,1,3
7818,Fluminense,0.74,603,0.9,9,0,3
7818,Goias,0.26,211,0.73,19,2,2
7817,Fortaleza,0.44,319,0.7,18,1,9
7817,Bragantino,0.56,406,0.78,14,1,4
7819,Athletico-PR,0.42,383,0.8,15,2,3
7819,Atletico-GO,0.58,527,0.85,8,1,2
7820,Flamengo,0.63,550,0.91,14,2,5
7820,Juventude,0.37,317,0.82,13,1,4
7821,Sao Paulo,0.66,586,0.88,10,4,3
7821,Internacional,0.34,297,0.82,11,3,4
7822,Botafogo-RJ,0.65,553,0.87,18,2,4
7822,Santos,0.35,298,0.75,15,2,4
7823,Coritiba,0.38,372,0.82,15,1,2
7823,Corinthians,0.62,584,0.89,16,1,9
7824,Cuiaba,0.31,296,0.77,7,1,4
7824,Atletico-MG,0.69,672,0.9,10,1,2
7825,America-MG,0.48,399,0.77,16,1,7
7825,Palmeiras,0.52,419,0.81,6,2,7
7826,Goias,0.36,308,0.8,11,3,3
7826,Sao Paulo,0.64,541,0.86,7,0,6
7827,Athletico-PR,0.46,410,0.8,15,3,11
7827,Botafogo-RJ,0.54,494,0.82,16,0,2
7828,Flamengo,0.58,453,0.85,19,0,5
7828,Avai,0.42,333,0.81,19,1,6
7830,Palmeiras,0.52,391,0.83,13,4,12
7830,Internacional,0.48,374,0.77,15,1,5
7831,Ceara,0.56,429,0.85,14,1,3
7831,Juventude,0.44,337,0.81,20,1,8
7829,Bragantino,0.39,331,0.72,20,4,5
7829,Fluminense,0.61,528,0.82,11,2,9
7833,Atletico-GO,0.65,554,0.83,4,2,6
7833,America-MG,0.35,318,0.67,12,2,3
7832,Corinthians,0.47,474,0.79,12,0,0
7832,Atletico-MG,0.53,521,0.83,11,2,5
7834,Santos,0.47,375,0.71,11,1,5
7834,Fortaleza,0.53,381,0.8,11,3,7
7835,Cuiaba,0.58,490,0.84,12,1,4
7835,Coritiba,0.42,365,0.75,16,0,4
7836,Coritiba,0.51,355,0.8,11,3,7
7836,Goias,0.49,356,0.79,18,1,3
7837,Ceara,0.47,373,0.79,14,0,6
7837,Palmeiras,0.53,424,0.86,11,5,5
7838,Botafogo-RJ,0.51,488,0.8,6,0,4
7838,Corinthians,0.49,484,0.78,6,1,3
7839,Atletico-GO,0.48,433,0.84,16,0,3
7839,Flamengo,0.52,469,0.85,12,1,6
7841,Atletico-MG,0.69,600,0.88,12,1,7
7841,Internacional,0.31,277,0.7,13,1,1
7840,Athletico-PR,0.39,312,0.75,15,1,6
7840,Sao Paulo,0.61,484,0.85,13,1,5
7842,Cuiaba,0.57,429,0.8,11,0,10
7842,Fortaleza,0.43,344,0.77,10,1,3
7843,America-MG,0.47,372,0.76,16,0,7
7843,Avai,0.53,422,0.79,17,2,7
7844,Juventude,0.48,421,0.79,15,1,5
7844,Bragantino,0.52,445,0.85,11,2,7
7845,Santos,0.32,314,0.79,14,2,5
7845,Fluminense,0.68,660,0.91,12,0,5
7846,America-MG,0.34,278,0.69,18,1,2
7846,Juventude,0.66,506,0.83,12,2,13
7847,Ceara,0.61,533,0.84,9,1,8
7847,Botafogo-RJ,0.39,347,0.77,23,0,3
7849,Bragantino,0.58,449,0.86,10,1,10
7849,Atletico-GO,0.42,338,0.79,10,1,8
7848,Corinthians,0.59,522,0.81,12,2,8
7848,Avai,0.41,367,0.78,11,4,2
7850,Flamengo,0.45,423,0.79,7,1,3
7850,Sao Paulo,0.55,495,0.83,12,1,5
7851,Cuiaba,0.35,300,0.77,14,2,6
7851,Fluminense,0.65,558,0.88,11,1,11
7852,Goias,0.43,342,0.8,10,1,4
7852,Palmeiras,0.57,438,0.84,12,3,5
7853,Internacional,0.67,547,0.87,15,0,5
7853,Fortaleza,0.33,266,0.74,12,1,7
7854,Athletico-PR,0.36,287,0.79,14,1,2
7854,Atletico-MG,0.64,504,0.87,10,0,11
7855,Santos,0.52,464,0.85,10,2,7
7855,Coritiba,0.48,427,0.82,23,0,6
7856,Goias,0.46,314,0.78,13,1,6
7856,Avai,0.54,391,0.81,10,2,2
7857,Corinthians,0.58,490,0.81,15,1,5
7857,Palmeiras,0.42,369,0.76,10,4,3
7858,Juventude,0.56,443,0.82,14,2,4
7858,Cuiaba,0.44,341,0.8,14,4,5
7859,Atletico-GO,0.45,396,0.78,10,3,3
7859,Botafogo-RJ,0.55,459,0.84,18,0,8
7860,Coritiba,0.4,370,0.75,7,0,1
7860,Atletico-MG,0.6,531,0.82,20,0,9
7861,Fortaleza,0.35,266,0.63,13,1,8
7861,Ceara,0.65,483,0.78,9,2,4
7862,Athletico-PR,0.3,260,0.76,14,1,4
7862,Flamengo,0.7,571,0.91,13,0,12
7863,Bragantino,0.48,362,0.82,10,1,4
7863,Sao Paulo,0.52,381,0.77,17,4,13
7864,Santos,0.61,541,0.79,9,1,6
7864,America-MG,0.39,343,0.68,16,1,6
7865,Fluminense,0.68,628,0.9,12,2,5
7865,Internacional,0.32,295,0.8,21,1,6
7866,Goias,0.27,233,0.63,13,2,0
7866,Atletico-MG,0.73,591,0.85,10,0,7
7867,Fluminense,0.64,571,0.88,13,1,11
7867,Coritiba,0.36,334,0.82,13,3,3
7868,Juventude,0.34,289,0.71,19,2,2
7868,Botafogo-RJ,0.66,557,0.86,11,3,4
7869,Flamengo,0.43,385,0.76,16,0,4
7869,Palmeiras,0.57,487,0.83,11,1,10
7870,America-MG,0.41,369,0.75,10,2,7
7870,Athletico-PR,0.59,532,0.83,10,2,2
7871,Atletico-GO,0.36,300,0.76,14,1,3
7871,Cuiaba,0.64,484,0.88,8,4,17
7872,Corinthians,0.64,494,0.81,7,0,7
7872,Fortaleza,0.36,284,0.73,14,0,4
7873,Ceara,0.42,325,0.73,16,2,2
7873,Bragantino,0.58,427,0.83,23,1,10
7874,Sao Paulo,0.72,669,0.87,9,0,9
7874,Santos,0.28,269,0.77,12,1,5
7875,Avai,0.49,464,0.79,15,0,8
7875,Internacional,0.51,476,0.8,9,0,4
7876,Atletico-GO,0.7,486,0.85,9,1,3
7876,Goias,0.3,211,0.72,14,1,3
7877,Coritiba,0.43,358,0.79,14,0,4
7877,Avai,0.57,460,0.85,14,2,5
7878,Fluminense,0.61,544,0.9,16,0,3
7878,Palmeiras,0.39,350,0.82,16,2,3
7879,Athletico-PR,0.4,289,0.73,15,1,3
7879,Ceara,0.6,402,0.81,9,1,8
7881,America-MG,0.43,313,0.72,23,0,6
7881,Atletico-MG,0.57,421,0.78,14,1,1
7880,Fortaleza,0.28,242,0.64,10,4,2
7880,Sao Paulo,0.72,613,0.85,10,1,7
7882,Botafogo-RJ,0.45,417,0.8,19,0,3
7882,Flamengo,0.55,502,0.79,14,2,4
7883,Santos,0.54,451,0.82,6,4,2
7883,Cuiaba,0.46,366,0.77,13,0,14
7884,Juventude,0.45,435,0.82,10,0,1
7884,Internacional,0.55,521,0.87,4,0,10
7885,Bragantino,0.53,488,0.81,8,5,5
7885,Corinthians,0.47,437,0.74,12,1,5
7886,Avai,0.61,468,0.86,15,4,3
7886,Juventude,0.39,283,0.79,18,1,7
7887,Bragantino,0.4,323,0.72,14,2,2
7887,Palmeiras,0.6,445,0.77,12,3,11
7888,Fluminense,0.74,699,0.9,7,0,3
7888,Athletico-PR,0.26,241,0.72,15,1,6
7889,Coritiba,0.48,404,0.79,8,4,5
7889,America-MG,0.52,429,0.82,19,0,4
7890,Ceara,0.37,296,0.73,19,2,7
7890,Flamengo,0.63,483,0.86,12,0,12
7891,Corinthians,0.49,493,0.82,10,2,2
7891,Internacional,0.51,485,0.79,14,1,8
7892,Fortaleza,0.57,386,0.74,15,2,5
7892,Botafogo-RJ,0.43,291,0.69,14,1,9
7893,Atletico-MG,0.51,484,0.82,6,3,3
7893,Atletico-GO,0.49,451,0.83,12,1,5
7894,Sao Paulo,0.67,574,0.87,9,4,5
7894,Cuiaba,0.33,277,0.74,18,5,7
7895,Goias,0.33,270,0.65,16,0,2
7895,Santos,0.67,516,0.84,8,1,13
7896,Bragantino,0.38,363,0.8,10,1,5
7896,Atletico-MG,0.62,592,0.84,8,1,7
7898,Santos,0.57,452,0.84,17,2,5
7898,Ceara,0.43,343,0.78,24,4,3
7897,Internacional,0.68,716,0.89,16,2,4
7897,Cuiaba,0.32,331,0.72,14,0,3
7899,Fortaleza,0.33,245,0.72,19,6,6
7899,Fluminense,0.67,514,0.85,7,5,5
7900,Juventude,0.33,251,0.65,15,1,3
7900,Palmeiras,0.67,498,0.85,6,3,14
7901,Athletico-PR,0.3,250,0.67,20,1,2
7901,Avai,0.7,550,0.85,17,1,7
7902,Botafogo-RJ,0.47,366,0.76,11,1,6
7902,America-MG,0.53,421,0.74,20,3,11
7904,Atletico-GO,0.58,454,0.85,11,2,8
7904,Coritiba,0.42,322,0.74,16,1,7
7903,Corinthians,0.57,473,0.8,14,3,7
7903,Sao Paulo,0.43,355,0.74,11,1,3
7905,Flamengo,0.72,548,0.89,14,0,9
7905,Goias,0.28,219,0.73,14,1,4
7906,Atletico-MG,0.61,458,0.79,20,1,10
7906,Avai,0.39,307,0.72,16,2,2
7907,Coritiba,0.46,347,0.79,17,3,10
7907,Botafogo-RJ,0.54,420,0.8,12,1,5
7908,Bragantino,0.6,431,0.82,14,0,5
7908,Goias,0.4,295,0.72,16,0,2
7910,Ceara,0.39,329,0.75,15,0,4
7910,Sao Paulo,0.61,512,0.84,11,0,10
7909,Fluminense,0.51,440,0.84,10,0,2
7909,Flamengo,0.49,415,0.86,12,4,6
7912,Fortaleza,0.38,324,0.75,17,1,2
7912,Juventude,0.62,498,0.82,14,1,14
7911,America-MG,0.45,379,0.81,14,2,4
7911,Corinthians,0.55,462,0.81,12,1,8
7913,Palmeiras,0.55,432,0.82,12,1,8
7913,Santos,0.45,374,0.8,12,1,5
7914,Athletico-PR,0.64,455,0.83,9,2,8
7914,Cuiaba,0.36,258,0.7,10,2,4
7915,Internacional,0.45,356,0.8,13,1,2
7915,Atletico-GO,0.55,398,0.82,19,0,10
7916,Sao Paulo,0.61,568,0.89,13,1,9
7916,Avai,0.39,363,0.82,8,1,4
7917,Santos,0.48,358,0.75,19,1,5
7917,Athletico-PR,0.52,389,0.8,21,2,4
7921,Flamengo,0.73,668,0.88,15,0,3
7921,Fortaleza,0.27,241,0.77,15,3,7
7919,Atletico-GO,0.35,330,0.8,14,0,4
7919,Corinthians,0.65,611,0.87,5,1,5
7920,Juventude,0.38,409,0.83,9,3,5
7920,Fluminense,0.62,658,0.91,5,2,5
7918,Coritiba,0.31,256,0.75,12,3,7
7918,Ceara,0.69,557,0.88,9,3,3
7922,Cuiaba,0.42,311,0.72,13,2,2
7922,America-MG,0.58,426,0.79,14,1,4
7925,Botafogo-RJ,0.56,394,0.79,14,1,11
7925,Goias,0.44,328,0.74,16,2,6
7923,Internacional,0.59,544,0.83,14,2,6
7923,Bragantino,0.41,384,0.78,15,0,3
7924,Atletico-MG,0.68,516,0.84,11,2,7
7924,Palmeiras,0.32,245,0.65,13,3,9
7926,Fluminense,0.71,627,0.89,4,3,1
7926,Atletico-MG,0.29,250,0.78,16,1,10
7928,America-MG,0.38,261,0.65,23,1,4
7928,Ceara,0.62,407,0.8,15,0,5
7927,Internacional,0.47,455,0.83,7,3,2
7927,Santos,0.53,503,0.86,13,1,5
7929,Avai,0.59,419,0.81,7,2,11
7929,Atletico-GO,0.41,312,0.76,13,0,3
7930,Athletico-PR,0.52,336,0.83,12,0,11
7930,Juventude,0.48,333,0.81,11,0,2
7931,Bragantino,0.32,328,0.83,6,1,1
7931,Flamengo,0.68,671,0.9,7,0,10
7932,Fortaleza,0.45,357,0.73,15,2,3
7932,Goias,0.55,421,0.81,11,3,6
7933,Cuiaba,0.4,422,0.81,5,2,4
7933,Corinthians,0.6,650,0.86,11,1,7
7934,Palmeiras,0.52,421,0.8,14,6,6
7934,Botafogo-RJ,0.48,399,0.77,16,1,2
7936,Juventude,0.34,326,0.77,9,1,2
7936,Corinthians,0.66,650,0.87,7,1,5
7937,Atletico-GO,0.4,301,0.77,16,4,12
7937,Fluminense,0.6,482,0.86,13,1,5
7938,Ceara,0.52,339,0.82,19,1,7
7938,Goias,0.48,316,0.8,24,0,3
7939,Cuiaba,0.54,461,0.82,10,0,7
7939,Bragantino,0.46,412,0.81,14,1,2
7940,Fortaleza,0.37,300,0.66,10,0,4
7940,Athletico-PR,0.63,484,0.8,11,1,13
7941,Flamengo,0.67,661,0.89,13,0,11
