partida_id,clube,cartao,atleta,minuto
7710,Fluminense,Amarelo,Jhon Arias,66
7710,Athletico-PR,Amarelo,Pablo Siles,63
7711,Cuiaba,Vermelho,Jonathan Cafú,75
7711,Sao Paulo,Amarelo,Igor Gomes,86
7711,Cuiaba,Amarelo,Marllon Borges,62
7711,Sao Paulo,Amarelo,Luciano da Rocha Neves,45+1
7712,America-MG,Amarelo,Rodriguinho,67
7712,America-MG,Amarelo,Patric Cabral Lalau,20
7712,America-MG,Amarelo,Iago Maidana,17
7712,America-MG,Vermelho,Iago Maidana,39
7712,Coritiba,Amarelo,Willian Farias,19
7712,America-MG,Amarelo,Arthur,55
7712,America-MG,Amarelo,Juan Pablo Ramírez Velásquez,19
7713,Fortaleza,Vermelho,Brayan Ceballos,40
7713,Botafogo-RJ,Amarelo,Kanu,45+4
7713,Fortaleza,Amarelo,Brayan Ceballos,29
7713,Botafogo-RJ,Amarelo,Patrick de Paula,90
7713,Botafogo-RJ,Amarelo,Diego Gonçalves,30
7714,Juventude,Vermelho,Chico,64
7714,Avai,Amarelo,Raniele,6
7714,Juventude,Amarelo,Guilherme Parede,89
7714,Juventude,Amarelo,Rodrigo Alves Soares,59
7714,Juventude,Vermelho,Paulinho Moccelin,85
7714,Avai,Amarelo,Bressan,60
7714,Juventude,Amarelo,Cesar,90+2
7714,Juventude,Amarelo,Paulo Miranda,65
7714,Juventude,Amarelo,Yuri Oliveira Lima,30
7697,Coritiba,Vermelho,Henrique Adriano Buss,86
7697,Atletico-GO,Amarelo,Edson Felipe da Cruz,87
7697,Atletico-GO,Amarelo,Hayner,42
7697,Coritiba,Vermelho,Luciano Castán,90+5
7697,Atletico-GO,Amarelo,Edson,90+6
7697,Atletico-GO,Amarelo,Diego Churín,67
7697,Coritiba,Amarelo,Alef Manga,45
7698,Flamengo,Amarelo,Bruno Henrique,45
7698,Goias,Amarelo,Da Silva,37
7698,Goias,Amarelo,Élvis Vieira Araújo,45+1
7698,Goias,Amarelo,Pedro Raúl,22
7699,Santos,Amarelo,Jhojan Julio,45
7699,Ceara,Amarelo,Rodrigo Lindoso,83
7699,Ceara,Amarelo,Zé Roberto,67
7699,Ceara,Vermelho,Richard Candido Coelho,65
7699,Ceara,Amarelo,Nino Paraíba,90+1
7699,Ceara,Amarelo,João Ricardo Riedi,78
7699,Ceara,Amarelo,Erick,57
7700,Juventude,Amarelo,Vitor Gabriel,83
7700,Juventude,Amarelo,Jean Carlos de Souza Irmer,29
7700,Juventude,Amarelo,Jadson,60
7701,Cuiaba,Vermelho,Rafael Gustavo Meneghel Gava,81
7701,Cuiaba,Amarelo,João Lucas,45+2
7701,Internacional,Amarelo,Wesley Moraes,90
7701,Internacional,Amarelo,Pedro Henrique Konzen,84
7701,Internacional,Amarelo,Gabriel Mercado,61
7701,Cuiaba,Vermelho,João Lucas,81
7701,Cuiaba,Amarelo,Alan Empereur,90
7701,Internacional,Amarelo,Keiller,90+4
7701,Internacional,Amarelo,Carlos de Pena,87
7701,Internacional,Amarelo,Moisés Roberto Barbosa,69
7701,Internacional,Amarelo,Wanderson,57
7702,America-MG,Amarelo,Marlon,67
7702,Botafogo-RJ,Amarelo,Vinícius Lopes,90+7
7702,America-MG,Amarelo,Rodriguinho,23
7704,Fortaleza,Amarelo,Lucas Rafael Araújo Lima,57
7704,Fluminense,Amarelo,David Braz,90+2
7703,Corinthians,Amarelo,Du Queiroz,45+1
7703,Sao Paulo,Amarelo,Alisson Euler de Freitas Castro,59
7703,Corinthians,Amarelo,João Victor da Silva Marcelino,45+3
7703,Sao Paulo,Amarelo,Gabriel Neves,75
7703,Sao Paulo,Amarelo,Diego Henrique Costa Barbosa,45+3
7705,Athletico-PR,Amarelo,Abner Vinícius,90
7705,Avai,Amarelo,Matheus Galdezani,83
7705,Avai,Amarelo,Jonathan Copete,76
7705,Avai,Amarelo,Arthur Chaves,24
7705,Athletico-PR,Amarelo,Hugo Moura,20
7705,Avai,Amarelo,William Pottker,76
7705,Avai,Amarelo,Bruno César Pereira da Silva,74
7705,Avai,Amarelo,Dentinho,9
7716,Goias,Amarelo,Luan Dias,90
7716,Bragantino,Amarelo,Marcos Vinicios,90+3
7716,Bragantino,Amarelo,Jadsom,45+3
7716,Bragantino,Vermelho,Eric dos Santos Rodrigues,90+1
7716,Goias,Amarelo,Caio Vinícius da Conceição,23
7716,Bragantino,Amarelo,Alerrandro Barra Mansa Realino de Souza,66
7717,Sao Paulo,Vermelho,Igor Gomes,90
7717,Sao Paulo,Amarelo,Rafinha,64
7717,Ceara,Amarelo,Bruno Pacheco,90+2
7717,Ceara,Amarelo,Stiven Mendoza,65
7717,Ceara,Amarelo,Lucas Ribeiro,16
7717,Sao Paulo,Amarelo,Igor Gomes,66
7717,Sao Paulo,Amarelo,André Anderson,34
7717,Ceara,Amarelo,Geovane,86
7717,Ceara,Amarelo,Richardson Fernandes dos Santos,20
7718,Fortaleza,Amarelo,Romarinho,72
7718,Juventude,Amarelo,Paulo,58
7718,Fortaleza,Amarelo,Lucas Rafael Araújo Lima,90+5
7718,Juventude,Amarelo,Chico,68
7718,Juventude,Amarelo,Yuri Oliveira Lima,32
7720,Santos,Amarelo,Vinicius Zanocelo,89
7720,Santos,Amarelo,João Paulo,81
7720,Santos,Amarelo,Rodrigo Fernández,70
7720,Santos,Amarelo,Bruno Felipe de Oliveira,85
7720,Santos,Amarelo,Madson,73
7720,Palmeiras,Amarelo,Gabriel Menino,59
7719,Coritiba,Amarelo,Clayton,90+6
7719,Coritiba,Amarelo,Alex Santana,44
7719,Coritiba,Amarelo,Guillermo De Los Santos,21
7719,Botafogo-RJ,Amarelo,Erison Danilo de Souza,51
7719,Coritiba,Amarelo,Guilherme Biro,83
7719,Coritiba,Amarelo,Valdemir de Oliveira Soares,41
7719,Botafogo-RJ,Amarelo,Chay,61
7719,Botafogo-RJ,Amarelo,Víctor Cuesta,12
7721,Cuiaba,Amarelo,Valdívia,80
7721,Cuiaba,Amarelo,Cristhian Rivas,36
7721,Cuiaba,Amarelo,Alesson,29
7721,Cuiaba,Amarelo,Daniel Guedes,62
7721,Cuiaba,Amarelo,Felipe Marques,34
7722,Corinthians,Amarelo,Maycon de Andrade Barberan,56
7722,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,85
7722,America-MG,Amarelo,Gustavo César Mendonça Gravino,13
7723,Flamengo,Vermelho,Rodinei Marcelo De Almeida,90+3
7723,Fluminense,Amarelo,Yago Rocha,27
7723,Flamengo,Amarelo,Andreas Pereira,77
7723,Flamengo,Amarelo,Matheuzinho,43
7723,Fluminense,Amarelo,John Kennedy,86
7723,Fluminense,Vermelho,David Braz,90+3
7723,Flamengo,Amarelo,Lázaro Vinícius,90+6
7723,Flamengo,Amarelo,David Luiz,54
7723,Flamengo,Amarelo,Gabriel Barbosa Almeida,27
7723,Fluminense,Amarelo,André Trindade,60
7724,Atletico-MG,Amarelo,Mariano Ferreira Filho,71
7724,Atletico-MG,Amarelo,Éverson Felipe Marques Pires,54
7724,Avai,Amarelo,Raniele,44
7724,Avai,Vermelho,Douglas Friedrich,85
7724,Atletico-MG,Amarelo,Jair Rodrigues Júnior,60
7724,Avai,Amarelo,Eduardo Jacinto de Biasi,70
7725,Atletico-GO,Amarelo,Jorginho,90+1
7725,Internacional,Amarelo,Pedro Henrique Konzen,84
7725,Atletico-GO,Amarelo,Hayner,73
7685,Fortaleza,Amarelo,Yago Pikachu,57
7685,Fortaleza,Amarelo,Lucas Rafael Araújo Lima,27
7685,Ceara,Amarelo,Lima,55
7685,Ceara,Amarelo,Richardson Fernandes dos Santos,33
7685,Fortaleza,Vermelho,Felipe,20
7685,Fortaleza,Amarelo,José Welison,89
7685,Fortaleza,Amarelo,Igor Torres,45+13
7685,Fortaleza,Amarelo,Brayan Ceballos,21
7685,Ceara,Amarelo,Cléber,45+12
7685,Ceara,Amarelo,Richard Candido Coelho,21
7726,Cuiaba,Amarelo,André Luis,90+5
7728,Coritiba,Amarelo,Bernardo Lemes,50
7728,Coritiba,Amarelo,Nathan,24
7728,Ceara,Amarelo,Rodrigo Lindoso,90+3
7728,Coritiba,Amarelo,Valdemir de Oliveira Soares,45
7728,Coritiba,Amarelo,Willian Farias,15
7727,Athletico-PR,Amarelo,Tomás Cuello,69
7727,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,25
7727,Santos,Amarelo,Jhojan Julio,55
7727,Santos,Amarelo,Auro,39
7727,Athletico-PR,Amarelo,Hugo Moura,83
7727,Athletico-PR,Amarelo,Pablo Felipe Teixeira,44
7727,Athletico-PR,Amarelo,Nicolás Hernández,8
7727,Santos,Amarelo,Marcos Leonardo Santos Almeida,53
7729,Avai,Amarelo,Bruno Cortês,90+8
7729,Sao Paulo,Amarelo,Alisson Euler de Freitas Castro,85
7729,Avai,Amarelo,Arthur Chaves,49
7729,Sao Paulo,Amarelo,Leonardo Pinheiro,83
7730,Atletico-GO,Amarelo,Léo Pereira,78
7730,Atletico-GO,Amarelo,Jorginho,45
7730,Corinthians,Amarelo,Róger Guedes,71
7730,Atletico-GO,Amarelo,Edson,49
7730,Corinthians,Amarelo,Xavier,90
7730,Corinthians,Amarelo,Fábio Santos,25
7731,Fluminense,Vermelho,Gustavo Nonato Santana,90+3
7731,Juventude,Amarelo,Thalisson Kelven,90+1
7731,Juventude,Amarelo,William Matheus,52
7731,Fluminense,Amarelo,Manoel Messias Silva Carvalho,82
7731,Fluminense,Amarelo,Paulo Henrique Ganso,52
7731,Juventude,Amarelo,Rodrigo Alves Soares,73
7731,Fluminense,Amarelo,John Kennedy,90+1
7731,Fluminense,Amarelo,Felipe Melo,67
7732,Flamengo,Amarelo,David Luiz,54
7732,Fortaleza,Amarelo,Robson Fernandes,71
7732,Fortaleza,Amarelo,Juninho Capixaba,50
7732,Flamengo,Amarelo,Bruno Henrique,62
7732,Flamengo,Amarelo,Pablo Castro,43
7732,Fortaleza,Amarelo,Anthony Landázuri,56
7732,Fortaleza,Amarelo,Ronald,30
7733,Palmeiras,Amarelo,Gabriel Menino,37
7733,Atletico-MG,Amarelo,Ignacio Fernández,37
7733,Atletico-MG,Amarelo,Otávio Henrique Passos Santos,70
7733,Atletico-MG,Amarelo,Mariano Ferreira Filho,33
7734,Bragantino,Amarelo,José Hurtado,90+8
7734,Bragantino,Amarelo,Kevin Lomónaco,27
7734,Internacional,Amarelo,Bruno Méndez,90+5
7734,Bragantino,Amarelo,Bruno Praxedes,82
7734,Internacional,Amarelo,Taison,90+7
7734,Internacional,Amarelo,Wanderson,35
7735,Botafogo-RJ,Amarelo,Lucas Fernandes da Silva,77
7735,Goias,Amarelo,Caio Vinícius da Conceição,35
7735,Botafogo-RJ,Amarelo,Víctor Cuesta,24
7735,Goias,Amarelo,Élvis Vieira Araújo,13
7736,Cuiaba,Amarelo,João Carlos Heidemann,90+1
7736,Corinthians,Amarelo,Raul Gustavo Pereira Bicalho,41
7736,Cuiaba,Vermelho,Valdívia,90+3
7736,Corinthians,Amarelo,Du Queiroz,43
7737,America-MG,Amarelo,Felipe Azevedo,43
7737,Ceara,Amarelo,Richardson Fernandes dos Santos,49
7737,America-MG,Amarelo,Henrique Almeida,76
7737,Ceara,Amarelo,Rodrigo Lindoso,66
7737,Ceara,Amarelo,Nino Paraíba,45+4
7738,Juventude,Amarelo,Rômulo Zwarg,76
7738,Athletico-PR,Amarelo,Abner Vinícius,90
7738,Athletico-PR,Amarelo,Pedro Henrique Ribeiro Gonçalves,73
7738,Juventude,Amarelo,Jean Carlos de Souza Irmer,36
7738,Athletico-PR,Amarelo,Bento Matheus Krepski,73
7738,Athletico-PR,Amarelo,Pablo Felipe Teixeira,20
7739,Avai,Vermelho,Diego Matos,90+6
7739,Atletico-GO,Amarelo,Gabriel Baralhas,35
7739,Avai,Amarelo,Eduardo Jacinto de Biasi,61
7739,Avai,Amarelo,Kevin Peterson dos Santos Silva,27
7739,Avai,Amarelo,Glédson Ribeiro dos Santos,65
7739,Avai,Amarelo,Diego Matos,39
7740,Flamengo,Amarelo,Gabriel Barbosa Almeida,90+6
7740,Flamengo,Amarelo,Léo Pereira,68
7740,Bragantino,Vermelho,Luan Cândido,70
7740,Bragantino,Amarelo,Hélio Junio Nunes de Castro,9
7740,Flamengo,Amarelo,Willian Arão,83
7740,Flamengo,Amarelo,Lázaro Vinícius,32
7741,Fluminense,Amarelo,Fábio Deivson Lopes Maciel,89
7741,Fluminense,Amarelo,André Trindade,46
7741,Atletico-MG,Amarelo,Rubens,48
7741,Fluminense,Amarelo,Paulo Henrique Ganso,71
7741,Atletico-MG,Amarelo,Allan Rodrigues de Souza,83
7741,Atletico-MG,Amarelo,Nathanael Ananias da Silva,41
7742,Santos,Amarelo,Rodrigo Fernández,77
7742,Internacional,Amarelo,Edenílson Andrade dos Santos,22
7742,Santos,Amarelo,Madson,52
7743,Botafogo-RJ,Amarelo,Renzo Saravia,32
7743,Palmeiras,Amarelo,Joaquín Piquerez,79
7744,Coritiba,Amarelo,Alef Manga,45+3
7744,Sao Paulo,Amarelo,Eder Citadin Martins,85
7744,Sao Paulo,Amarelo,Diego Henrique Costa Barbosa,30
7744,Coritiba,Amarelo,Igor Paixão,71
7744,Coritiba,Amarelo,Adrián Emmanuel Martínez,38
7744,Sao Paulo,Amarelo,Igor Gomes,75
7745,Goias,Amarelo,Matheus Sales,70
7745,Fortaleza,Amarelo,Hércules,81
7745,Goias,Amarelo,Dada,68
7746,Corinthians,Amarelo,Giuliano Victor de Paula,46
7746,Juventude,Amarelo,Vitor Gabriel,73
7746,Juventude,Amarelo,Jean Carlos de Souza Irmer,17
7746,Juventude,Amarelo,Yuri Oliveira Lima,86
7746,Juventude,Amarelo,Vitor Mendes,59
7747,Santos,Amarelo,João Paulo,80
7747,Santos,Vermelho,Lucas Pires Silva,60
7747,Atletico-MG,Amarelo,Allan Rodrigues de Souza,78
7747,Atletico-MG,Amarelo,Guilherme Arana,64
7747,Santos,Amarelo,Ricardo Goulart,90
7747,Santos,Amarelo,Ângelo Gabriel,78
7747,Atletico-MG,Amarelo,Éverson Felipe Marques Pires,84
7747,Atletico-MG,Amarelo,Jair Rodrigues Júnior,77
7747,Santos,Amarelo,Auro,90
7749,Bragantino,Amarelo,Jadsom,90+2
7749,Bragantino,Amarelo,Hélio Junio Nunes de Castro,26
7749,Cuiaba,Amarelo,Rafael Gustavo Meneghel Gava,30
7749,Bragantino,Amarelo,Aderlan Silva,67
7748,Fluminense,Amarelo,André Trindade,90+6
7748,Fluminense,Amarelo,Samuel Xavier,37
7748,Atletico-GO,Amarelo,Hayner,2
7748,Fluminense,Amarelo,Jhon Arias,90+6
7748,Atletico-GO,Amarelo,Gabriel Baralhas,45+3
7748,Fluminense,Vermelho,David Braz,21
7750,Internacional,Amarelo,Taison,77
7750,Flamengo,Amarelo,Mário Sérgio Santos Costa,82
7750,Flamengo,Amarelo,Matheuzinho,12
7750,Internacional,Amarelo,Fabricio Bustos,85
7750,Internacional,Amarelo,Carlos de Pena,24
7750,Flamengo,Amarelo,Filipe Luís,81
7751,Goias,Amarelo,Fellipe Bastos,70
7751,Goias,Amarelo,Magno Jose da Silva,43
7751,Goias,Amarelo,Caio Vinícius da Conceição,16
7751,Ceara,Amarelo,Richardson Fernandes dos Santos,28
7751,Ceara,Vermelho,Bruno Pacheco,82
7751,Goias,Amarelo,Élvis Vieira Araújo,72
7751,Goias,Amarelo,Reynaldo Cesar Moraes,65
7751,Goias,Amarelo,Sidnei,26
7751,Ceara,Amarelo,João Ricardo Riedi,90+8
7752,Sao Paulo,Amarelo,Rodrigo Nestor,53
7752,America-MG,Amarelo,Henrique Almeida,77
7752,Sao Paulo,Amarelo,João Miranda de Souza Filho,76
7752,America-MG,Amarelo,Wellington Paulista,90+4
7753,Palmeiras,Amarelo,Fábio Silva de Freitas,84
7753,Coritiba,Amarelo,Guilherme Biro,36
7753,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,34
7753,Coritiba,Vermelho,Thonny Anderson,72
7754,Fortaleza,Amarelo,Yago Pikachu,72
7754,Athletico-PR,Amarelo,Marcelo Cirino da Silva,82
7754,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,86
7754,Athletico-PR,Amarelo,Matheus Fernandes,50
7755,Botafogo-RJ,Amarelo,Erison Danilo de Souza,90+1
7755,Botafogo-RJ,Amarelo,Hugo,53
7755,Avai,Amarelo,Vladimir Orlando Cardoso de Araújo Filho,83
7755,Avai,Amarelo,Bruno César Pereira da Silva,75
7755,Avai,Amarelo,Eduardo Jacinto de Biasi,27
7755,Avai,Vermelho,Bruno César Pereira da Silva,90+7
7755,Botafogo-RJ,Amarelo,Romildo Del Piage,73
7755,Botafogo-RJ,Amarelo,Vinícius Lopes,18
7755,Avai,Amarelo,Matheus Galdezani,82
7755,Avai,Amarelo,Raniele,68
7756,Santos,Amarelo,Rodrigo Fernández,87
7756,Santos,Amarelo,Auro,21
7756,Juventude,Amarelo,Paulinho Moccelin,90+1
7756,Juventude,Vermelho,Yuri Oliveira Lima,45+5
7757,Ceara,Amarelo,Fernando Sobral,90+4
7757,Atletico-MG,Amarelo,Calebe,88
7757,Atletico-MG,Amarelo,Rubens,75
7757,Ceara,Amarelo,Richard Candido Coelho,39
7757,Atletico-MG,Amarelo,Junior Alonso,87
7758,Bragantino,Amarelo,Léo Ortiz,77
7758,Bragantino,Amarelo,Jadsom,82
7758,Coritiba,Amarelo,Matías Galarza,82
7759,Goias,Amarelo,Luan Dias,90+5
7759,Goias,Amarelo,Renato Júnior,59
7759,Internacional,Amarelo,Liziero,83
7759,Internacional,Amarelo,Moisés Roberto Barbosa,70
7759,Goias,Amarelo,Reynaldo Cesar Moraes,72
7759,Goias,Amarelo,Matheus Sales,32
7759,Internacional,Amarelo,Daniel,76
7760,Cuiaba,Amarelo,Camilo Reijers,64
7760,Flamengo,Amarelo,Vitinho,29
7760,Cuiaba,Amarelo,André Felipe Ribeiro de Souza,13
7762,America-MG,Amarelo,Marlon,79
7762,America-MG,Amarelo,Everaldo,36
7762,America-MG,Vermelho,Alexandre Egea,11
7762,America-MG,Amarelo,Carlos Alberto Gomes da Silva Filho,46
7762,Fluminense,Amarelo,Gustavo Nonato Santana,90+4
7761,Athletico-PR,Amarelo,Abner Vinícius,85
7761,Corinthians,Amarelo,Róger Guedes,76
7761,Athletico-PR,Vermelho,Hugo Moura,71
7761,Athletico-PR,Amarelo,David Terans,53
7761,Corinthians,Amarelo,Rafael Ramos,50
7761,Corinthians,Vermelho,Roni,71
7763,Botafogo-RJ,Amarelo,Víctor Cuesta,83
7763,Botafogo-RJ,Amarelo,Joel Carli,71
7763,Botafogo-RJ,Amarelo,Kanu,38
7763,Sao Paulo,Amarelo,Robert Arboleda,65
7763,Sao Paulo,Amarelo,Patrick,45+4
7763,Botafogo-RJ,Amarelo,Kayque,76
7763,Botafogo-RJ,Amarelo,Renzo Saravia,51
7763,Botafogo-RJ,Amarelo,Patrick de Paula,35
7763,Sao Paulo,Amarelo,Jonathan Calleri,56
7764,Palmeiras,Amarelo,Danilo,23
7764,Palmeiras,Amarelo,José Rafael Vivian,50
7764,Atletico-GO,Amarelo,Diego Churín,39
7764,Atletico-GO,Vermelho,Arthur Henrique,74
7765,Avai,Amarelo,José Renato da Silva Júnior,75
7765,Fortaleza,Amarelo,Robson Fernandes,67
7765,Fortaleza,Amarelo,Marcelo Boeck,68
7765,Fortaleza,Amarelo,José Welison,17
7766,Ceara,Amarelo,Nino Paraíba,80
7766,Ceara,Amarelo,Cléber,40
7767,Santos,Amarelo,Ricardo Goulart,86
7767,Santos,Amarelo,Bruno Felipe de Oliveira,25
7767,Bragantino,Amarelo,Bruno Praxedes,80
7767,Bragantino,Amarelo,Raul,20
7767,Santos,Amarelo,João Paulo,56
7767,Santos,Amarelo,Vinicius Zanocelo,23
7767,Bragantino,Amarelo,Hélio Junio Nunes de Castro,61
7768,Atletico-MG,Amarelo,Eduardo Vargas,66
7768,Atletico-MG,Amarelo,Ignacio Fernández,60
7768,Atletico-MG,Amarelo,Ademir,86
7768,Atletico-MG,Amarelo,Mariano Ferreira Filho,63
7768,Flamengo,Amarelo,Mário Sérgio Santos Costa,55
7769,Coritiba,Amarelo,Matías Galarza,90+12
7769,Coritiba,Amarelo,Adrián Emmanuel Martínez,76
7769,Coritiba,Amarelo,Diego Porfírio,15
7769,Athletico-PR,Amarelo,Matheus Babi,80
7769,Athletico-PR,Amarelo,Léo Cittadini,70
7769,Athletico-PR,Amarelo,Pablo Felipe Teixeira,15
7769,Coritiba,Vermelho,Warley,90+12
7769,Coritiba,Amarelo,Rafael William Dias Pinheiro,90+7
7769,Coritiba,Amarelo,Neilton Mestzk,25
7769,Athletico-PR,Amarelo,Nicolás Hernández,90+11
7769,Athletico-PR,Amarelo,Pedro Henrique Ribeiro Gonçalves,77
7769,Athletico-PR,Amarelo,Pablo Siles,58
7769,Coritiba,Vermelho,Diego Porfírio,86
7770,Goias,Amarelo,Pedro Junqueira,83
7770,Goias,Amarelo,Magno Jose da Silva,35
7770,Corinthians,Amarelo,Róger Guedes,58
7770,Goias,Amarelo,Da Silva,47
7770,Goias,Amarelo,Caio Vinícius da Conceição,32
7771,Internacional,Amarelo,Carlos de Pena,86
7771,Internacional,Amarelo,Maurício,69
7771,Internacional,Amarelo,Kaique Rocha,36
7771,Botafogo-RJ,Amarelo,Patrick de Paula,90+3
7771,Botafogo-RJ,Amarelo,Hugo,75
7771,Botafogo-RJ,Amarelo,Joel Carli,34
7771,Internacional,Vermelho,David Corrêa da Fonseca,90+17
7771,Botafogo-RJ,Vermelho,Lucas Piazon,90+17
7771,Internacional,Amarelo,Gabriel Mercado,76
7771,Internacional,Amarelo,Moisés Roberto Barbosa,49
7771,Botafogo-RJ,Amarelo,Lucas Piazon,90+16
7771,Botafogo-RJ,Amarelo,Gatito Fernández,88
7771,Botafogo-RJ,Amarelo,Kayque,58
7771,Internacional,Vermelho,Gabriel Mercado,90+16
7771,Botafogo-RJ,Vermelho,Philipe Sampaio,7
7772,Fortaleza,Amarelo,Brayan Ceballos,75
7773,Atletico-GO,Amarelo,Léo Pereira,77
7773,Atletico-GO,Amarelo,Hayner,11
7773,Juventude,Amarelo,Capixaba,55
7773,Juventude,Amarelo,Gabriel Tota,35
7773,Juventude,Vermelho,William Matheus,51
7773,Atletico-GO,Amarelo,Gabriel Baralhas,68
7773,Juventude,Amarelo,Ricardo Bueno,64
7773,Juventude,Amarelo,Jadson,45+4
7774,Avai,Amarelo,Raniele,77
7774,Avai,Amarelo,Arthur Chaves,87
7774,Avai,Amarelo,Bruno César Pereira da Silva,75
7775,Sao Paulo,Amarelo,Gabriel Neves,46
7775,Sao Paulo,Amarelo,Igor Vinícius,39
7775,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,45+3
7775,Palmeiras,Amarelo,Danilo,45+4
7776,Internacional,Amarelo,Caio Vidal Rocha,90+1
7776,Coritiba,Amarelo,Igor Paixão,76
7776,Coritiba,Amarelo,Matheus Alexandre Anastácio de Souza,49
7776,Internacional,Amarelo,Thauan Lara,65
7776,Coritiba,Amarelo,Thonny Anderson,61
7776,Coritiba,Amarelo,Guilherme Biro,45+2
7777,Athletico-PR,Amarelo,Matheus Fernandes,90+7
7777,Athletico-PR,Amarelo,Khellven,77
7777,Bragantino,Amarelo,Hélio Junio Nunes de Castro,28
7777,Athletico-PR,Amarelo,Vitor Bueno,89
7777,Athletico-PR,Amarelo,Vitor Roque,59
7778,America-MG,Amarelo,Patric Cabral Lalau,54
7778,Flamengo,Amarelo,João Gomes,16
7778,America-MG,Amarelo,Danilo Avelar,21
7779,Corinthians,Amarelo,Fagner,79
7779,Corinthians,Amarelo,Roni,3
7779,Santos,Amarelo,Rodrigo Fernández,81
7779,Corinthians,Amarelo,Adson,73
7779,Santos,Amarelo,Rwan Philipe Rodrigues de Souza Cruz,90+5
7779,Santos,Amarelo,Ângelo Gabriel,23
7780,Fortaleza,Amarelo,Vitor Ricardo,88
7780,Fortaleza,Amarelo,Lucas Crispim,83
7780,Fortaleza,Amarelo,Ronald,53
7780,Fortaleza,Amarelo,David,88
7780,Fortaleza,Amarelo,Marcelo Boeck,78
7781,Avai,Amarelo,Bressan,46
7781,Avai,Amarelo,William Pottker,18
7781,Avai,Amarelo,Arthur Chaves,49
7781,Avai,Amarelo,Bruno Cortês,45+1
7781,Palmeiras,Amarelo,Luan Garcia Teixeira,4
7782,Botafogo-RJ,Amarelo,Renzo Saravia,90+6
7782,Botafogo-RJ,Amarelo,Chay,70
7782,Fluminense,Amarelo,Gustavo Nonato Santana,47
7782,Botafogo-RJ,Amarelo,Joel Carli,89
7782,Fluminense,Amarelo,John Kennedy,90
7783,Goias,Amarelo,Matheus Sales,20
7783,Cuiaba,Amarelo,Valdívia,90+6
7783,Cuiaba,Amarelo,Jenison de Jesus Brito e Brito,69
7783,Goias,Amarelo,Yan Souto,74
7783,Goias,Amarelo,Reynaldo Cesar Moraes,16
7783,Cuiaba,Amarelo,João Lucas,73
7783,Cuiaba,Amarelo,Alan Empereur,39
7783,Cuiaba,Vermelho,Alan Empereur,83
7784,Ceara,Amarelo,Vinícius,39
7784,Atletico-GO,Amarelo,Airton,65
7784,Ceara,Amarelo,Messias Rodrigues da Silva Júnior,33
7784,Atletico-GO,Amarelo,Ramon Menezes Roma,51
7785,Sao Paulo,Amarelo,Rodrigo Nestor,72
7785,Sao Paulo,Amarelo,Patrick,45+2
7785,Juventude,Amarelo,Jadson,79
7785,Juventude,Amarelo,Capixaba,45+2
7785,Sao Paulo,Amarelo,Pablo Maia,58
7785,Juventude,Amarelo,Vitor Mendes,89
7785,Juventude,Amarelo,Ricardo Bueno,70
7786,Juventude,Amarelo,William Matheus,28
7786,Juventude,Amarelo,Yuri Oliveira Lima,84
7786,Atletico-MG,Amarelo,Mariano Ferreira Filho,80
7787,Corinthians,Amarelo,Robert Renan,88
7787,Corinthians,Amarelo,Guilherme Biro,40
7787,Corinthians,Amarelo,Júnior Moraes,49
7788,Santos,Amarelo,Guilherme Camacho,55
7788,Santos,Amarelo,Felipe Jonatan,23
7788,Flamengo,Amarelo,Thiago Maia,63
7788,Santos,Amarelo,Vinicius Zanocelo,70
7788,Santos,Amarelo,Ângelo Gabriel,43
7788,Flamengo,Amarelo,Gabriel Barbosa Almeida,70
7789,Ceara,Amarelo,Iury Lirio Freitas de Castilho,65
7789,Ceara,Amarelo,Richardson Fernandes dos Santos,22
7789,Internacional,Amarelo,Taison,69
7789,Internacional,Vermelho,Matheus Cadorini,90
7789,Ceara,Amarelo,Nino Paraíba,69
7789,Ceara,Amarelo,Richard Candido Coelho,25
7789,Internacional,Amarelo,Heitor Rodrigues da Fonseca,80
7789,Internacional,Amarelo,Moisés Roberto Barbosa,6
7790,Palmeiras,Amarelo,Joaquín Piquerez,57
7790,Athletico-PR,Amarelo,Pedro Henrique Ribeiro Gonçalves,39
7790,Athletico-PR,Amarelo,Abner Vinícius,45
7790,Palmeiras,Vermelho,Gabriel Menino,90+1
7792,Atletico-GO,Amarelo,Shaylon,52
7792,Atletico-GO,Amarelo,Gabriel Baralhas,23
7792,Sao Paulo,Amarelo,Gabriel Neves,90+9
7792,Sao Paulo,Amarelo,Leonardo Pinheiro,54
7792,Sao Paulo,Amarelo,Welington,37
7792,Sao Paulo,Amarelo,Diego Henrique Costa Barbosa,28
7792,Atletico-GO,Amarelo,Edson Felipe da Cruz,86
7792,Atletico-GO,Amarelo,Jefferson,35
7792,Atletico-GO,Amarelo,Ramon Menezes Roma,20
7792,Sao Paulo,Amarelo,Luciano da Rocha Neves,73
7792,Sao Paulo,Amarelo,Rodrigo Nestor,39
7792,Sao Paulo,Amarelo,Jonathan Calleri,29
