partida_id,clube,posse_de_bola,passes,faltas,impedimentos,escanteios
7596,Atletico-MG,0.56,520,14,1,6
7596,Athletico-PR,0.44,408,15,0,3
7597,Bragantino,0.47,417,17,0,1
7597,Gremio,0.53,451,15,2,11
7598,Atletico-GO,0.41,353,14,1,5
7598,America-MG,0.59,498,7,2,2
7599,Santos,0.43,395,14,1,2
7599,Chapecoense,0.57,523,14,0,5
7600,Internacional,0.52,429,17,1,4
7600,Cuiaba,0.48,408,14,1,6
7601,Fortaleza,0.63,402,14,1,5
7601,Ceara,0.37,239,14,2,1
7602,Sao Paulo,0.43,342,19,3,3
7602,Palmeiras,0.57,422,12,1,7
7603,Juventude,0.33,309,20,1,2
7603,Fluminense,0.67,619,19,1,5
7604,Flamengo,0.57,493,15,2,8
7604,Corinthians,0.43,390,8,0,1
7605,Bahia,0.58,498,14,0,5
7605,Sport,0.42,369,19,0,3
7547,Atletico-MG,0.61,588,20,1,5
7547,Juventude,0.39,387,13,0,1
7549,Chapecoense,0.37,308,19,0,4
7549,Gremio,0.63,518,18,0,4
7548,Palmeiras,0.67,528,12,2,6
7548,Fortaleza,0.33,267,22,2,2
7550,Ceara,0.4,320,21,5,1
7550,Atletico-GO,0.6,459,10,0,10
7551,Flamengo,0.48,439,13,3,5
7551,Internacional,0.52,452,14,3,8
7552,Corinthians,0.65,640,6,0,11
7552,Santos,0.35,344,8,1,4
7553,Fluminense,0.48,384,21,1,2
7553,America-MG,0.52,415,17,0,1
7554,Cuiaba,0.45,391,9,4,4
7554,Bahia,0.55,470,12,0,8
7285,Flamengo,0.49,433,14,1,4
7285,Gremio,0.51,427,14,2,5
7585,Juventude,0.49,431,16,1,2
7585,Atletico-GO,0.51,434,19,2,6
7606,Atletico-MG,0.57,410,22,0,6
7606,Palmeiras,0.43,314,16,0,2
7555,Sao Paulo,0.71,597,14,1,9
7555,Athletico-PR,0.29,252,15,2,0
7607,Fluminense,0.3,262,20,1,1
7607,Internacional,0.7,583,18,0,7
7608,Fortaleza,0.44,331,15,5,4
7608,Santos,0.56,424,15,3,6
7609,Ceara,0.37,337,16,0,2
7609,Corinthians,0.63,565,13,0,5
7616,Bahia,0.34,236,15,1,3
7616,Gremio,0.66,442,15,0,9
7617,America-MG,0.49,353,14,0,5
7617,Bragantino,0.51,357,21,0,6
7618,Sao Paulo,0.49,395,16,2,7
7618,Sport,0.51,402,14,0,5
7619,Athletico-PR,0.34,334,19,1,3
7619,Corinthians,0.66,660,14,1,10
7620,Atletico-MG,0.48,305,22,0,7
7620,Fluminense,0.52,334,18,0,3
7621,Internacional,0.54,478,16,1,3
7621,Santos,0.46,412,17,1,5
7610,Bahia,0.52,364,20,0,5
7610,Atletico-GO,0.48,358,16,6,4
7611,Bragantino,0.54,376,25,2,4
7611,Juventude,0.46,334,15,2,0
7612,America-MG,0.53,409,10,0,8
7612,Chapecoense,0.47,369,11,0,9
7622,Flamengo,0.52,427,20,3,8
7622,Ceara,0.48,410,19,3,6
7623,Palmeiras,0.41,337,10,0,4
7623,Cuiaba,0.59,455,15,3,12
7595,Atletico-MG,0.53,425,12,1,6
7595,Bahia,0.47,387,13,1,4
7613,Gremio,0.45,398,17,0,6
7613,Sao Paulo,0.55,488,13,1,0
7614,Cuiaba,0.35,273,14,2,2
7614,Athletico-PR,0.65,502,15,1,8
7615,Sport,0.47,397,13,0,6
7615,Flamengo,0.53,426,11,0,6
7624,Atletico-GO,0.57,477,17,0,4
7624,Chapecoense,0.43,354,17,3,3
7625,Juventude,0.47,363,14,0,4
7625,Fortaleza,0.53,411,20,2,5
7626,Bahia,0.37,285,14,0,11
7626,Fluminense,0.63,512,20,1,3
7628,Bragantino,0.38,361,10,0,3
7628,Atletico-MG,0.62,580,5,1,5
7627,Corinthians,0.72,633,7,3,2
7627,Gremio,0.28,249,22,0,5
7629,America-MG,0.47,329,13,2,3
7629,Ceara,0.53,357,14,3,7
7631,Palmeiras,0.28,249,10,0,1
7631,Athletico-PR,0.72,600,11,4,8
7630,Sao Paulo,0.54,356,25,0,7
7630,Juventude,0.46,291,13,1,6
7632,Cuiaba,0.36,279,22,4,1
7632,Fortaleza,0.64,489,23,1,2
7633,Internacional,0.61,535,14,3,11
7633,Atletico-GO,0.39,365,9,0,3
7634,Santos,0.36,280,14,4,1
7634,Flamengo,0.64,482,23,3,5
7635,Sport,0.71,526,27,0,3
7635,Chapecoense,0.29,213,16,0,6
7642,Athletico-PR,0.37,338,14,0,4
7642,Sport,0.63,569,17,1,6
7636,Bahia,0.48,312,17,1,3
7636,Fortaleza,0.52,338,15,3,6
7637,Flamengo,0.48,439,7,0,6
7637,Atletico-GO,0.52,466,15,1,4
7638,Palmeiras,0.31,289,18,2,5
7638,Ceara,0.69,620,4,0,8
7639,Fluminense,0.68,541,12,1,9
7639,Chapecoense,0.32,260,10,2,3
7640,Sao Paulo,0.55,463,18,0,5
7640,America-MG,0.45,383,18,2,5
7641,Internacional,0.56,474,26,0,2
7641,Bragantino,0.44,370,23,3,4
7643,Juventude,0.44,404,10,0,11
7643,Corinthians,0.56,519,22,0,4
7644,Gremio,0.37,328,15,1,3
7644,Atletico-MG,0.63,548,11,0,9
7645,Santos,0.62,513,17,0,6
7645,Cuiaba,0.38,321,15,1,4
7646,Santos,0.34,286,18,4,1
7646,Fluminense,0.66,545,14,0,8
7647,Flamengo,0.56,502,11,2,10
7647,Atletico-GO,0.44,403,7,1,4
7648,Ceara,0.44,309,14,0,8
7648,Palmeiras,0.56,377,17,3,11
7649,Coritiba,0.52,449,10,3,7
7649,Goias,0.48,421,12,2,3
7650,Botafogo-RJ,0.56,474,6,0,2
7650,Corinthians,0.44,382,18,1,4
7651,Atletico-MG,0.52,534,12,2,3
7651,Internacional,0.48,491,18,0,3
7652,Cuiaba,0.34,245,23,0,1
7652,Fortaleza,0.66,444,22,1,7
7653,America-MG,0.41,395,18,2,1
7653,Avai,0.59,541,20,3,6
7654,Sao Paulo,0.55,517,17,2,5
7654,Athletico-PR,0.45,435,14,2,5
7655,Bragantino,0.49,418,17,1,4
7655,Juventude,0.51,420,16,5,5
7656,Goias,0.24,198,16,0,2
7656,Palmeiras,0.76,607,7,2,6
7658,Corinthians,0.55,597,22,1,7
7658,Avai,0.45,506,12,5,2
7657,Juventude,0.55,444,11,2,5
7657,America-MG,0.45,378,19,2,5
7659,Cuiaba,0.38,333,18,1,2
7659,Fluminense,0.62,525,14,0,5
7660,Santos,0.35,287,22,2,4
7660,Coritiba,0.65,519,10,0,7
7661,Flamengo,0.53,420,17,2,2
7661,Sao Paulo,0.47,372,25,1,3
7662,Atletico-MG,0.56,521,14,0,5
7662,Athletico-PR,0.44,408,9,1,2
7663,Internacional,0.52,476,15,0,8
7663,Fortaleza,0.48,453,13,3,5
7664,Bragantino,0.59,485,12,1,13
7664,Atletico-GO,0.41,366,9,2,2
7665,Ceara,0.65,469,16,1,4
7665,Botafogo-RJ,0.35,257,15,2,2
7666,Flamengo,0.57,444,15,1,9
7666,Palmeiras,0.43,347,21,1,6
7676,Bragantino,0.33,242,13,1,6
7676,Sao Paulo,0.67,495,12,2,9
7677,Athletico-PR,0.41,354,15,2,6
7677,Flamengo,0.59,500,10,1,5
7678,Corinthians,0.56,426,14,0,3
7678,Palmeiras,0.44,339,13,3,12
7679,Internacional,0.42,383,12,2,4
7679,Fluminense,0.58,503,15,4,5
7680,Atletico-MG,0.61,659,10,0,3
7680,Coritiba,0.39,415,8,0,3
7681,Santos,0.39,324,16,2,3
7681,America-MG,0.61,490,8,1,8
7682,Juventude,0.58,428,18,2,6
7682,Cuiaba,0.42,314,19,1,7
7683,Atletico-GO,0.37,320,11,2,2
7683,Botafogo-RJ,0.63,526,5,2,7
7684,Goias,0.6,376,20,3,5
7684,Avai,0.4,255,20,0,3
7668,America-MG,0.46,364,19,4,6
7668,Athletico-PR,0.54,417,12,3,11
7667,Ceara,0.56,447,11,4,5
7667,Bragantino,0.44,357,20,0,4
7669,Goias,0.3,253,20,0,0
7669,Atletico-MG,0.7,582,15,2,10
7670,Atletico-GO,0.49,473,14,0,6
7670,Cuiaba,0.51,475,12,1,4
7671,Juventude,0.39,256,18,2,4
7671,Botafogo-RJ,0.61,402,14,2,6
7672,Fortaleza,0.44,335,14,4,4
7672,Corinthians,0.56,422,14,1,9
7673,Coritiba,0.55,438,13,1,8
7673,Fluminense,0.45,386,16,2,1
7674,Avai,0.39,378,16,0,2
7674,Internacional,0.61,537,15,0,18
7675,Santos,0.43,353,8,0,4
7675,Sao Paulo,0.57,459,15,2,2
7686,America-MG,0.31,261,22,3,3
7686,Atletico-MG,0.69,539,7,3,11
7687,Athletico-PR,0.4,285,19,1,4
7687,Ceara,0.6,408,8,1,9
7688,Botafogo-RJ,0.47,387,18,1,4
7688,Flamengo,0.53,408,13,8,10
7689,Fluminense,0.52,403,13,0,3
7689,Palmeiras,0.48,357,10,3,6
7690,Atletico-GO,0.77,531,12,2,12
7690,Goias,0.23,173,11,2,0
7691,Bragantino,0.58,537,11,3,1
7691,Corinthians,0.42,416,9,1,1
7692,Santos,0.47,417,14,1,4
7692,Cuiaba,0.53,454,12,2,8
7694,Fortaleza,0.54,383,16,3,9
7694,Sao Paulo,0.46,339,14,2,4
7693,Juventude,0.57,454,22,2,6
7693,Internacional,0.43,359,13,1,3
7695,Coritiba,0.42,385,13,1,7
7695,Avai,0.58,546,14,0,5
7696,Bragantino,0.37,384,13,1,3
7696,Atletico-MG,0.63,648,5,2,10
7706,Bragantino,0.52,410,14,0,4
7706,Palmeiras,0.48,388,11,3,7
7707,Ceara,0.41,333,18,4,8
7707,Flamengo,0.59,486,22,0,3
7709,Atletico-GO,0.43,400,14,1,2
7709,Atletico-MG,0.57,526,16,2,10
7708,Corinthians,0.53,426,7,3,6
7708,Internacional,0.47,385,8,1,5
7710,Fluminense,0.64,525,12,1,4
7710,Athletico-PR,0.36,290,12,1,5
7711,Cuiaba,0.26,215,15,0,3
7711,Sao Paulo,0.74,593,5,1,15
7712,Coritiba,0.59,410,11,4,7
7712,America-MG,0.41,294,23,1,4
7713,Botafogo-RJ,0.63,512,14,3,5
7713,Fortaleza,0.37,302,15,2,1
7714,Juventude,0.36,302,16,0,6
7714,Avai,0.64,545,18,0,6
7715,Santos,0.69,507,11,2,9
7715,Goias,0.31,243,14,0,5
7697,Atletico-GO,0.58,498,14,1,3
7697,Coritiba,0.42,358,13,1,5
7698,Goias,0.36,316,19,3,4
7698,Flamengo,0.64,580,14,1,6
7699,Ceara,0.49,394,13,1,2
7699,Santos,0.51,382,9,2,6
7700,Palmeiras,0.55,465,6,2,7
7700,Juventude,0.45,380,20,1,7
7701,Internacional,0.58,426,12,1,11
7701,Cuiaba,0.42,319,9,2,4
7702,America-MG,0.42,377,19,3,3
7702,Botafogo-RJ,0.58,516,9,1,5
7704,Fortaleza,0.64,486,13,0,12
7704,Fluminense,0.36,290,14,3,5
7703,Corinthians,0.56,513,11,2,8
7703,Sao Paulo,0.44,414,12,2,8
7705,Athletico-PR,0.42,345,23,1,5
7705,Avai,0.58,464,17,0,4
7716,Bragantino,0.48,357,22,1,1
7716,Goias,0.52,358,18,0,6
7717,Ceara,0.48,356,10,3,3
7717,Sao Paulo,0.52,372,19,2,8
7718,Juventude,0.37,334,16,0,7
7718,Fortaleza,0.63,553,10,1,8
7720,Palmeiras,0.56,477,15,2,4
7720,Santos,0.44,384,19,1,3
7719,Botafogo-RJ,0.73,485,12,4,9
7719,Coritiba,0.27,188,10,3,5
7721,Athletico-PR,0.41,333,17,4,8
7721,Cuiaba,0.59,460,9,0,8
7722,America-MG,0.37,316,19,1,5
7722,Corinthians,0.63,541,13,0,6
7723,Fluminense,0.63,505,9,2,12
7723,Flamengo,0.37,302,16,4,2
7724,Atletico-MG,0.62,496,14,2,13
7724,Avai,0.38,321,10,0,0
7725,Internacional,0.44,433,7,0,3
7725,Atletico-GO,0.56,524,16,0,12
7685,Ceara,0.6,451,18,2,1
7685,Fortaleza,0.4,299,18,0,4
7726,Cuiaba,0.48,421,11,4,4
7726,America-MG,0.52,448,11,3,8
7728,Coritiba,0.49,419,9,1,6
7728,Ceara,0.51,424,14,4,5
7727,Santos,0.59,421,11,0,6
7727,Athletico-PR,0.41,296,21,2,7
7729,Sao Paulo,0.46,387,23,2,7
7729,Avai,0.54,445,11,1,4
7730,Atletico-GO,0.57,528,9,3,9
7730,Corinthians,0.43,435,11,0,0
7731,Juventude,0.48,251,21,5,5
7731,Fluminense,0.52,259,10,1,7
7732,Fortaleza,0.34,280,21,5,3
7732,Flamengo,0.66,526,9,2,9
7733,Atletico-MG,0.51,378,19,4,2
7733,Palmeiras,0.49,367,8,0,6
7734,Internacional,0.52,479,12,1,3
7734,Bragantino,0.48,434,20,2,7
7735,Botafogo-RJ,0.63,464,11,1,9
7735,Goias,0.37,282,22,1,2
7736,Corinthians,0.61,552,11,0,3
7736,Cuiaba,0.39,354,10,0,4
7737,America-MG,0.57,452,18,3,4
7737,Ceara,0.43,348,20,0,4
7738,Athletico-PR,0.45,340,10,1,5
7738,Juventude,0.55,385,9,0,11
7739,Avai,0.47,394,12,0,6
7739,Atletico-GO,0.53,429,12,1,8
7740,Bragantino,0.31,253,11,2,5
7740,Flamengo,0.69,551,16,1,7
7741,Fluminense,0.43,332,13,1,1
7741,Atletico-MG,0.57,425,15,3,9
7742,Internacional,0.48,411,16,1,3
7742,Santos,0.52,414,11,2,10
7743,Palmeiras,0.47,391,16,3,7
7743,Botafogo-RJ,0.53,440,14,0,4
7744,Coritiba,0.4,318,12,1,1
7744,Sao Paulo,0.6,467,13,1,10
7745,Fortaleza,0.52,391,12,5,6
7745,Goias,0.48,379,18,2,2
7746,Juventude,0.42,427,12,4,5
7746,Corinthians,0.58,573,15,3,4
7747,Santos,0.32,277,16,2,6
7747,Atletico-MG,0.68,601,11,1,5
7749,Cuiaba,0.43,334,14,0,5
7749,Bragantino,0.57,450,15,0,4
7748,Atletico-GO,0.53,484,13,3,6
7748,Fluminense,0.47,404,10,2,10
7750,Flamengo,0.68,599,14,1,4
7750,Internacional,0.32,290,15,3,4
7751,Ceara,0.51,369,14,3,10
7751,Goias,0.49,360,20,1,2
7752,Sao Paulo,0.47,406,14,2,2
7752,America-MG,0.53,438,16,0,4
7753,Palmeiras,0.53,466,13,2,6
7753,Coritiba,0.47,410,11,1,5
7754,Fortaleza,0.64,500,13,1,7
7754,Athletico-PR,0.36,293,12,2,1
7755,Avai,0.49,409,22,5,1
7755,Botafogo-RJ,0.51,415,19,1,7
7756,Juventude,0.34,326,19,0,4
7756,Santos,0.66,630,14,2,9
7757,Ceara,0.53,482,14,1,5
7757,Atletico-MG,0.47,456,17,0,2
7758,Coritiba,0.47,413,12,1,5
7758,Bragantino,0.53,449,13,1,4
7759,Goias,0.53,425,11,4,8
7759,Internacional,0.47,407,14,0,2
7760,Flamengo,0.63,622,17,3,4
7760,Cuiaba,0.37,352,14,0,3
7762,Fluminense,0.79,685,9,1,8
7762,America-MG,0.21,183,12,0,3
7761,Athletico-PR,0.43,384,12,3,11
7761,Corinthians,0.57,522,9,0,4
7763,Sao Paulo,0.68,573,17,4,3
7763,Botafogo-RJ,0.32,276,17,1,3
7764,Palmeiras,0.49,361,12,2,12
7764,Atletico-GO,0.51,392,16,2,4
7765,Fortaleza,0.49,424,17,2,4
7765,Avai,0.51,435,16,2,3
7766,Cuiaba,0.45,368,15,1,7
7766,Ceara,0.55,454,10,6,6
7767,Santos,0.43,341,13,0,3
7767,Bragantino,0.57,441,18,0,9
7768,Atletico-MG,0.48,373,18,1,9
7768,Flamengo,0.52,406,13,1,8
7769,Coritiba,0.61,372,12,3,12
7769,Athletico-PR,0.39,251,11,2,1
7770,Corinthians,0.67,603,7,3,6
7770,Goias,0.33,300,13,1,4
7771,Internacional,0.78,597,13,5,7
7771,Botafogo-RJ,0.22,178,13,3,2
7772,Fortaleza,0.51,355,8,1,5
7772,America-MG,0.49,325,5,5,8
7773,Juventude,0.34,276,11,1,2
7773,Atletico-GO,0.66,513,15,1,7
7774,Avai,0.51,486,15,4,3
7774,Fluminense,0.49,479,8,1,6
7775,Sao Paulo,0.39,287,17,1,3
7775,Palmeiras,0.61,446,9,2,7
7776,Coritiba,0.44,427,16,2,9
7776,Internacional,0.56,550,9,0,1
7777,Athletico-PR,0.3,247,14,0,5
7777,Bragantino,0.7,560,11,3,10
7778,America-MG,0.47,387,13,1,7
7778,Flamengo,0.53,430,17,2,7
7779,Corinthians,0.62,527,20,0,3
7779,Santos,0.38,335,10,4,2
7780,Fortaleza,0.33,328,15,0,3
7780,Atletico-MG,0.67,663,14,1,1
7781,Avai,0.49,395,18,0,2
7781,Palmeiras,0.51,392,17,1,5
7782,Fluminense,0.8,730,14,1,6
7782,Botafogo-RJ,0.2,182,18,1,1
7783,Cuiaba,0.54,356,16,0,6
7783,Goias,0.46,311,14,2,4
7784,Ceara,0.49,352,16,0,4
7784,Atletico-GO,0.51,369,18,6,2
7785,Sao Paulo,0.59,527,15,0,16
7785,Juventude,0.41,400,7,1,1
7786,Atletico-MG,0.44,475,11,0,6
7786,Juventude,0.56,574,11,1,6
7787,Fluminense,0.58,519,11,4,6
7787,Corinthians,0.42,374,12,0,4
7788,Flamengo,0.54,489,13,0,3
7788,Santos,0.46,418,15,2,7
7789,Internacional,0.39,257,20,0,2
7789,Ceara,0.61,391,24,3,3
7790,Palmeiras,0.72,553,12,0,9
7790,Athletico-PR,0.28,231,15,0,2
7791,Avai,0.6,562,10,3,4
7791,Cuiaba,0.4,374,12,2,4
7792,Sao Paulo,0.47,346,20,1,0
7792,Atletico-GO,0.53,376,9,2,3
7793,Goias,0.47,377,8,2,3
7793,America-MG,0.53,412,14,2,11
7794,Fortaleza,0.63,479,22,1,6
7794,Coritiba,0.37,288,11,1,2
7795,Botafogo-RJ,0.35,248,19,0,4
7795,Bragantino,0.65,434,11,6,9
7796,Bragantino,0.46,355,5,1,19
7796,Avai,0.54,434,6,0,7
7797,Fluminense,0.6,501,16,0,9
7797,Ceara,0.4,344,17,2,10
7798,Athletico-PR,0.66,481,10,3,2
7798,Goias,0.34,256,15,0,2
7799,Coritiba,0.47,350,19,0,11
7799,Juventude,0.53,426,11,0,7
7800,Corinthians,0.49,433,7,3,6
7800,Flamengo,0.51,457,12,1,3
7802,Fortaleza,0.39,295,9,1,2
7802,Palmeiras,0.61,454,15,2,6
7803,Atletico-MG,0.6,496,12,2,7
7803,Sao Paulo,0.4,340,16,0,4
7801,Santos,0.48,349,13,0,9
7801,Atletico-GO,0.52,370,18,0,10
7804,Botafogo-RJ,0.54,473,11,2,2
7804,Cuiaba,0.46,404,7,2,5
7805,America-MG,0.32,309,8,2,2
7805,Internacional,0.68,647,5,2,13
7806,Internacional,0.4,338,13,2,5
7806,Athletico-PR,0.6,501,7,4,5
7807,Flamengo,0.55,543,13,0,8
7807,Coritiba,0.45,447,11,1,6
7808,Avai,0.41,338,17,3,6
7808,Santos,0.59,474,12,1,8
7809,Corinthians,0.56,542,5,1,2
7809,Ceara,0.44,434,18,2,6
7810,Goias,0.38,307,16,2,4
7810,Juventude,0.62,473,16,1,7
7811,Sao Paulo,0.36,328,17,5,5
7811,Fluminense,0.64,583,7,1,3
7813,Atletico-GO,0.63,555,7,1,5
7813,Fortaleza,0.37,334,9,0,6
7812,Atletico-MG,0.63,487,18,3,2
7812,Botafogo-RJ,0.37,275,21,1,6
7814,Bragantino,0.44,408,18,1,4
7814,America-MG,0.56,490,8,2,10
7815,Palmeiras,0.62,494,17,3,11
7815,Cuiaba,0.38,310,12,1,4
7816,Ceara,0.45,366,17,1,3
7816,Avai,0.55,444,14,1,3
7818,Fluminense,0.74,603,9,0,3
7818,Goias,0.26,211,19,2,2
7817,Fortaleza,0.44,319,18,1,9
7817,Bragantino,0.56,406,14,1,4
7819,Athletico-PR,0.42,383,15,2,3
7819,Atletico-GO,0.58,527,8,1,2
7820,Flamengo,0.63,550,14,2,5
7820,Juventude,0.37,317,13,1,4
7821,Sao Paulo,0.66,586,10,4,3
7821,Internacional,0.34,297,11,3,4
7822,Botafogo-RJ,0.65,553,18,2,4
7822,Santos,0.35,298,15,2,4
7823,Coritiba,0.38,372,15,1,2
7823,Corinthians,0.62,584,16,1,9
7824,Cuiaba,0.31,296,7,1,4
7824,Atletico-MG,0.69,672,10,1,2
7825,America-MG,0.48,399,16,1,7
7825,Palmeiras,0.52,419,6,2,7
7826,Goias,0.36,308,11,3,3
7826,Sao Paulo,0.64,541,7,0,6
7827,Athletico-PR,0.46,410,15,3,11
7827,Botafogo-RJ,0.54,494,16,0,2
7828,Flamengo,0.58,453,19,0,5
7828,Avai,0.42,333,19,1,6
7830,Palmeiras,0.52,391,13,4,12
7830,Internacional,0.48,374,15,1,5
7831,Ceara,0.56,429,14,1,3
7831,Juventude,0.44,337,20,1,8
7829,Bragantino,0.39,331,20,4,5
7829,Fluminense,0.61,528,11,2,9
7833,Atletico-GO,0.65,554,4,2,6
7833,America-MG,0.35,318,12,2,3
7832,Corinthians,0.47,474,12,0,0
7832,Atletico-MG,0.53,521,11,2,5
7834,Santos,0.47,375,11,1,5
7834,Fortaleza,0.53,381,11,3,7
7835,Cuiaba,0.58,490,12,1,4
7835,Coritiba,0.42,365,16,0,4
7836,Coritiba,0.51,355,11,3,7
7836,Goias,0.49,356,18,1,3
7837,Ceara,0.47,373,14,0,6
7837,Palmeiras,0.53,424,11,5,5
7838,Botafogo-RJ,0.51,488,6,0,4
7838,Corinthians,0.49,484,6,1,3
7839,Atletico-GO,0.48,433,16,0,3
7839,Flamengo,0.52,469,12,1,6
7841,Atletico-MG,0.69,600,12,1,7
7841,Internacional,0.31,277,13,1,1
7840,Athletico-PR,0.39,312,15,1,6
7840,Sao Paulo,0.61,484,13,1,5
7842,Cuiaba,0.57,429,11,0,10
7842,Fortaleza,0.43,344,10,1,3
7843,America-MG,0.47,372,16,0,7
7843,Avai,0.53,422,17,2,7
7844,Juventude,0.48,421,15,1,5
7844,Bragantino,0.52,445,11,2,7
7845,Santos,0.32,314,14,2,5
7845,Fluminense,0.68,660,12,0,5
7846,America-MG,0.34,278,18,1,2
7846,Juventude,0.66,506,12,2,13
7847,Ceara,0.61,533,9,1,8
7847,Botafogo-RJ,0.39,347,23,0,3
7849,Bragantino,0.58,449,10,1,10
7849,Atletico-GO,0.42,338,10,1,8
7848,Corinthians,0.59,522,12,2,8
7848,Avai,0.41,367,11,4,2
7850,Flamengo,0.45,423,7,1,3
7850,Sao Paulo,0.55,495,12,1,5
7851,Cuiaba,0.35,300,14,2,6
7851,Fluminense,0.65,558,11,1,11
7852,Goias,0.43,342,10,1,4
7852,Palmeiras,0.57,438,12,3,5
7853,Internacional,0.67,547,15,0,5
7853,Fortaleza,0.33,266,12,1,7
7854,Athletico-PR,0.36,287,14,1,2
7854,Atletico-MG,0.64,504,10,0,11
7855,Santos,0.52,464,10,2,7
7855,Coritiba,0.48,427,23,0,6
7856,Goias,0.46,314,13,1,6
7856,Avai,0.54,391,10,2,2
7857,Corinthians,0.58,490,15,1,5
7857,Palmeiras,0.42,369,10,4,3
7858,Juventude,0.56,443,14,2,4
7858,Cuiaba,0.44,341,14,4,5
7859,Atletico-GO,0.45,396,10,3,3
7859,Botafogo-RJ,0.55,459,18,0,8
7860,Coritiba,0.4,370,7,0,1
7860,Atletico-MG,0.6,531,20,0,9
7861,Fortaleza,0.35,266,13,1,8
7861,Ceara,0.65,483,9,2,4
7862,Athletico-PR,0.3,260,14,1,4
7862,Flamengo,0.7,571,13,0,12
7863,Bragantino,0.48,362,10,1,4
7863,Sao Paulo,0.52,381,17,4,13
7864,Santos,0.61,541,9,1,6
7864,America-MG,0.39,343,16,1,6
7865,Fluminense,0.68,628,12,2,5
7865,Internacional,0.32,295,21,1,6
7866,Goias,0.27,233,13,2,0
7866,Atletico-MG,0.73,591,10,0,7
7867,Fluminense,0.64,571,13,1,11
7867,Coritiba,0.36,334,13,3,3
7868,Juventude,0.34,289,19,2,2
7868,Botafogo-RJ,0.66,557,11,3,4
7869,Flamengo,0.43,385,16,0,4
7869,Palmeiras,0.57,487,11,1,10
7870,America-MG,0.41,369,10,2,7
7870,Athletico-PR,0.59,532,10,2,2
7871,Atletico-GO,0.36,300,14,1,3
7871,Cuiaba,0.64,484,8,4,17
7872,Corinthians,0.64,494,7,0,7
7872,Fortaleza,0.36,284,14,0,4
7873,Ceara,0.42,325,16,2,2
7873,Bragantino,0.58,427,23,1,10
7874,Sao Paulo,0.72,669,9,0,9
7874,Santos,0.28,269,12,1,5
7875,Avai,0.49,464,15,0,8
7875,Internacional,0.51,476,9,0,4
7876,Atletico-GO,0.7,486,9,1,3
7876,Goias,0.3,211,14,1,3
7877,Coritiba,0.43,358,14,0,4
7877,Avai,0.57,460,14,2,5
7878,Fluminense,0.61,544,16,0,3
7878,Palmeiras,0.39,350,16,2,3
7879,Athletico-PR,0.4,289,15,1,3
7879,Ceara,0.6,402,9,1,8
7881,America-MG,0.43,313,23,0,6
7881,Atletico-MG,0.57,421,14,1,1
7880,Fortaleza,0.28,242,10,4,2
7880,Sao Paulo,0.72,613,10,1,7
7882,Botafogo-RJ,0.45,417,19,0,3
7882,Flamengo,0.55,502,14,2,4
7883,Santos,0.54,451,6,4,2
7883,Cuiaba,0.46,366,13,0,14
7884,Juventude,0.45,435,10,0,1
7884,Internacional,0.55,521,4,0,10
7885,Bragantino,0.53,488,8,5,5
7885,Corinthians,0.47,437,12,1,5
7886,Avai,0.61,468,15,4,3
7886,Juventude,0.39,283,18,1,7
7887,Bragantino,0.4,323,14,2,2
7887,Palmeiras,0.6,445,12,3,11
7888,Fluminense,0.74,699,7,0,3
7888,Athletico-PR,0.26,241,15,1,6
7889,Coritiba,0.48,404,8,4,5
7889,America-MG,0.52,429,19,0,4
7890,Ceara,0.37,296,19,2,7
7890,Flamengo,0.63,483,12,0,12
7891,Corinthians,0.49,493,10,2,2
7891,Internacional,0.51,485,14,1,8
7892,Fortaleza,0.57,386,15,2,5
7892,Botafogo-RJ,0.43,291,14,1,9
7893,Atletico-MG,0.51,484,6,3,3
7893,Atletico-GO,0.49,451,12,1,5
7894,Sao Paulo,0.67,574,9,4,5
7894,Cuiaba,0.33,277,18,5,7
7895,Goias,0.33,270,16,0,2
7895,Santos,0.67,516,8,1,13
7896,Bragantino,0.38,363,10,1,5
7896,Atletico-MG,0.62,592,8,1,7
7898,Santos,0.57,452,17,2,5
7898,Ceara,0.43,343,24,4,3
7897,Internacional,0.68,716,16,2,4
7897,Cuiaba,0.32,331,14,0,3
7899,Fortaleza,0.33,245,19,6,6
7899,Fluminense,0.67,514,7,5,5
7900,Juventude,0.33,251,15,1,3
7900,Palmeiras,0.67,498,6,3,14
7901,Athletico-PR,0.3,250,20,1,2
7901,Avai,0.7,550,17,1,7
7902,Botafogo-RJ,0.47,366,11,1,6
7902,America-MG,0.53,421,20,3,11
7904,Atletico-GO,0.58,454,11,2,8
7904,Coritiba,0.42,322,16,1,7
7903,Corinthians,0.57,473,14,3,7
7903,Sao Paulo,0.43,355,11,1,3
7905,Flamengo,0.72,548,14,0,9
7905,Goias,0.28,219,14,1,4
7906,Atletico-MG,0.61,458,20,1,10
7906,Avai,0.39,307,16,2,2
7907,Coritiba,0.46,347,17,3,10
7907,Botafogo-RJ,0.54,420,12,1,5
7908,Bragantino,0.6,431,14,0,5
7908,Goias,0.4,295,16,0,2
7910,Ceara,0.39,329,15,0,4
7910,Sao Paulo,0.61,512,11,0,10
7909,Fluminense,0.51,440,10,0,2
7909,Flamengo,0.49,415,12,4,6
7912,Fortaleza,0.38,324,17,1,2
7912,Juventude,0.62,498,14,1,14
7911,America-MG,0.45,379,14,2,4
7911,Corinthians,0.55,462,12,1,8
